filename,basename,exit_code,toolid,findings,true_reentrancy,predicted_reentrancy
src/03_SingleMod_ree3.sol,03_SingleMod_ree3.sol,0,ccc,{},True,False
src/03_SingleMod_safe1.sol,03_SingleMod_safe1.sol,0,ccc,{},False,False
src/03_SingleMod_safe2.sol,03_SingleMod_safe2.sol,0,ccc,{Result_of_expression_can_be_over_or_under_flown_by_external_entity},False,False
src/04_CrossModFoldUnderflow_safe1.sol,04_CrossModFoldUnderflow_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/04_CrossModFold_ree1.sol,04_CrossModFold_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossModFold_ree2.sol,04_CrossModFold_ree2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossModFold_ree3.sol,04_CrossModFold_ree3.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossModFold_safe1.sol,04_CrossModFold_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/04_CrossMod_ree1.sol,04_CrossMod_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossMod_ree2.sol,04_CrossMod_ree2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossMod_ree3.sol,04_CrossMod_ree3.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossMod_ree4.sol,04_CrossMod_ree4.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossMod_ree5.sol,04_CrossMod_ree5.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/04_CrossMod_safe1.sol,04_CrossMod_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/04_CrossMod_safe2.sol,04_CrossMod_safe2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/04_CrossMod_safe3.sol,04_CrossMod_safe3.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/05_SendEmitUnchecked_safe1.sol,05_SendEmitUnchecked_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/05_SendEmit_safe1.sol,05_SendEmit_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/05_SendUnchecked_safe1.sol,05_SendUnchecked_safe1.sol,0,ccc,{},False,False
src/05_Send_safe1.sol,05_Send_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/05_Send_safe2.sol,05_Send_safe2.sol,0,ccc,{},False,False
src/05_Send_safe3.sol,05_Send_safe3.sol,0,ccc,{},False,False
src/06_TransferUnchecked_safe1.sol,06_TransferUnchecked_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/06_TransferUnchecked_safe2.sol,06_TransferUnchecked_safe2.sol,0,ccc,{},False,False
src/06_Transfer_safe1.sol,06_Transfer_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/06_Transfer_safe2.sol,06_Transfer_safe2.sol,0,ccc,{},False,False
src/07_MixedSendFoldEmit_ree1.sol,07_MixedSendFoldEmit_ree1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},True,False
src/07_MixedSendFoldEmit_safe1.sol,07_MixedSendFoldEmit_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/07_MixedSendFold_ree1.sol,07_MixedSendFold_ree1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},True,False
src/07_MixedSendFold_safe1.sol,07_MixedSendFold_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/07_MixedSend_ree1.sol,07_MixedSend_ree1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},True,False
src/07_MixedSend_safe1.sol,07_MixedSend_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/08_MixedTransferEmit_ree1.sol,08_MixedTransferEmit_ree1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},True,False
src/08_MixedTransferEmit_safe1.sol,08_MixedTransferEmit_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/08_MixedTransfer_ree1.sol,08_MixedTransfer_ree1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},True,False
src/08_MixedTransfer_safe1.sol,08_MixedTransfer_safe1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},False,False
src/09_ERC20InheritMod_ree1.sol,09_ERC20InheritMod_ree1.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,True
src/09_ERC20InheritMod_ree2.sol,09_ERC20InheritMod_ree2.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,True
src/09_ERC20InheritMod_ree3.sol,09_ERC20InheritMod_ree3.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,True
src/09_ERC20InheritMod_safe1.sol,09_ERC20InheritMod_safe1.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,True
src/09_ERC20Inherit_ree1.sol,09_ERC20Inherit_ree1.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,True
src/09_ERC20Inherit_safe1.sol,09_ERC20Inherit_safe1.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20Mod_ree1.sol,09_ERC20Mod_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",True,True
src/09_ERC20Mod_ree2.sol,09_ERC20Mod_ree2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",True,True
src/09_ERC20Mod_ree3.sol,09_ERC20Mod_ree3.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",True,True
src/09_ERC20Mod_safe1.sol,09_ERC20Mod_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",False,True
src/09_ERC20OnlyOnce_ree1.sol,09_ERC20OnlyOnce_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Reentrancy_Vulnerability}",True,True
src/09_ERC20OnlyOnce_safe1.sol,09_ERC20OnlyOnce_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Reentrancy_Vulnerability}",False,True
src/09_ERC20OnlyOnce_safe2.sol,09_ERC20OnlyOnce_safe2.sol,0,ccc,{Reentrancy_Vulnerability},False,True
src/09_ERC20StakingPullMod_ree1.sol,09_ERC20StakingPullMod_ree1.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/09_ERC20StakingPullMod_ree2.sol,09_ERC20StakingPullMod_ree2.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/09_ERC20StakingPullMod_safe1.sol,09_ERC20StakingPullMod_safe1.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20StakingPull_ree1.sol,09_ERC20StakingPull_ree1.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/09_ERC20StakingPull_safe1.sol,09_ERC20StakingPull_safe1.sol,0,ccc,{Result_of_expression_can_be_over_or_under_flown_by_external_entity},False,False
src/09_ERC20StakingPull_safe2.sol,09_ERC20StakingPull_safe2.sol,0,ccc,{Result_of_expression_can_be_over_or_under_flown_by_external_entity},False,False
src/09_ERC20Staking_ree1.sol,09_ERC20Staking_ree1.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,True
src/09_ERC20Staking_ree2.sol,09_ERC20Staking_ree2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,True
src/09_ERC20Staking_ree3.sol,09_ERC20Staking_ree3.sol,0,ccc,{Result_of_expression_can_be_over_or_under_flown_by_external_entity},True,False
src/09_ERC20Staking_safe1.sol,09_ERC20Staking_safe1.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20Staking_safe2.sol,09_ERC20Staking_safe2.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20Staking_safe3.sol,09_ERC20Staking_safe3.sol,0,ccc,{Result_of_expression_can_be_over_or_under_flown_by_external_entity},False,False
src/09_ERC20Staticcall_ree1.sol,09_ERC20Staticcall_ree1.sol,-1,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",True,True
src/09_ERC20_ree1.sol,09_ERC20_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",True,True
src/09_ERC20_ree2.sol,09_ERC20_ree2.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Reentrancy_Vulnerability}",True,True
src/09_ERC20_safe1.sol,09_ERC20_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20_safe2.sol,09_ERC20_safe2.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20_safe3.sol,09_ERC20_safe3.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/09_ERC20_safe4.sol,09_ERC20_safe4.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/10_OnlyOnce_safe1.sol,10_OnlyOnce_safe1.sol,0,ccc,{Result_of_expression_can_be_over_or_under_flown_by_external_entity},False,False
src/10_OnlyOnce_safe2.sol,10_OnlyOnce_safe2.sol,0,ccc,{},False,False
src/11_ProxyStaticcall_safe1.sol,11_ProxyStaticcall_safe1.sol,0,ccc,{},False,False
src/11_Proxy_safe1.sol,11_Proxy_safe1.sol,0,ccc,{},False,False
src/11_Proxy_safe2.sol,11_Proxy_safe2.sol,0,ccc,{},False,False
src/12_OnlyOwner_ree1.sol,12_OnlyOwner_ree1.sol,0,ccc,{},True,False
src/12_OnlyOwner_safe1.sol,12_OnlyOwner_safe1.sol,0,ccc,{},False,False
src/13_LoopCrossMod_ree1.sol,13_LoopCrossMod_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/13_LoopCrossMod_ree2.sol,13_LoopCrossMod_ree2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/13_LoopCrossMod_ree3.sol,13_LoopCrossMod_ree3.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/13_LoopCrossMod_safe1.sol,13_LoopCrossMod_safe1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/13_LoopCrossMutex_ree1.sol,13_LoopCrossMutex_ree1.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",True,False
src/13_LoopCrossMutex_safe1.sol,13_LoopCrossMutex_safe1.sol,0,ccc,"{A_miner_can_use_others_input_to_gain_a_benefit_himself,Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/13_LoopCrossMutex_safe2.sol,13_LoopCrossMutex_safe2.sol,0,ccc,"{Message_padding_vulnerability_found_at_ether_transfer,Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/13_Loop_ree1.sol,13_Loop_ree1.sol,0,ccc,{Operation_may_lead_to_a_denial_of_essential_contract_function},True,False
src/13_Loop_safe1.sol,13_Loop_safe1.sol,0,ccc,"{Operation_may_lead_to_a_denial_of_essential_contract_function,Result_of_expression_can_be_over_or_under_flown_by_external_entity}",False,False
src/14_DelegateCall_ree1.sol,14_DelegateCall_ree1.sol,0,ccc,{},True,False
src/14_DelegateCall_ree2.sol,14_DelegateCall_ree2.sol,0,ccc,{},True,False
src/14_DelegateCall_ree3.sol,14_DelegateCall_ree3.sol,0,ccc,{},True,False
src/14_DelegateCall_ree4.sol,14_DelegateCall_ree4.sol,0,ccc,{},True,False
src/14_ReadOnly_safe1.sol,14_ReadOnly_safe1.sol,0,ccc,{},False,False
src/15_ReadOnlyStaticcall_ree1.sol,15_ReadOnlyStaticcall_ree1.sol,0,ccc,{Reentrancy_Vulnerability},True,True
src/15_ReadOnlyStaticcall_safe1.sol,15_ReadOnlyStaticcall_safe1.sol,0,ccc,{},False,False
src/15_ReadOnly_ree1.sol,15_ReadOnly_ree1.sol,0,ccc,{Reentrancy_Vulnerability},True,True
src/15_ReadOnly_ree2.sol,15_ReadOnly_ree2.sol,0,ccc,{Reentrancy_Vulnerability},True,True
src/15_ReadOnly_safe2.sol,15_ReadOnly_safe2.sol,0,ccc,{Reentrancy_Vulnerability},False,True
src/00_BasicCall_ree1.sol,00_BasicCall_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicCall_safe1.sol,00_BasicCall_safe1.sol,0,confuzzius,{},False,False
src/00_BasicConst_ree1.sol,00_BasicConst_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicConst_safe1.sol,00_BasicConst_safe1.sol,0,confuzzius,{Unhandled_Exception},False,False
src/00_BasicCross_ree1.sol,00_BasicCross_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicEmit_ree1.sol,00_BasicEmit_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicEmit_safe1.sol,00_BasicEmit_safe1.sol,0,confuzzius,{},False,False
src/00_BasicError_ree1.sol,00_BasicError_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicError_safe1.sol,00_BasicError_safe1.sol,0,confuzzius,{Unhandled_Exception},False,False
src/00_BasicFold_ree1.sol,00_BasicFold_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicFold_ree2.sol,00_BasicFold_ree2.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicFold_safe1.sol,00_BasicFold_safe1.sol,0,confuzzius,"{Reentrancy,Unhandled_Exception}",False,True
src/00_BasicFold_safe2.sol,00_BasicFold_safe2.sol,0,confuzzius,"{Reentrancy,Unhandled_Exception}",False,True
src/00_BasicInline_ree1.sol,00_BasicInline_ree1.sol,0,confuzzius,{Reentrancy},True,True
src/00_BasicInline_safe1.sol,00_BasicInline_safe1.sol,0,confuzzius,{Reentrancy},False,True
src/00_BasicNoCall_safe1.sol,00_BasicNoCall_safe1.sol,0,confuzzius,{Locking_Ether},False,False
src/00_BasicNoChecks_ree1.sol,00_BasicNoChecks_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicNoChecks_safe1.sol,00_BasicNoChecks_safe1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",False,True
src/00_BasicStaticcall_safe1.sol,00_BasicStaticcall_safe1.sol,0,confuzzius,{Locking_Ether},False,False
src/00_BasicUnchecked_ree1.sol,00_BasicUnchecked_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/00_BasicUnchecked_safe1.sol,00_BasicUnchecked_safe1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",False,True
src/01_SingleMutexFoldUnderflow_ree1.sol,01_SingleMutexFoldUnderflow_ree1.sol,0,confuzzius,{},True,False
src/01_SingleMutexFoldUnderflow_safe1.sol,01_SingleMutexFoldUnderflow_safe1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",False,True
src/01_SingleMutexFold_ree1.sol,01_SingleMutexFold_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/01_SingleMutexFold_ree2.sol,01_SingleMutexFold_ree2.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/01_SingleMutexFold_ree3.sol,01_SingleMutexFold_ree3.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/01_SingleMutexFold_safe1.sol,01_SingleMutexFold_safe1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",False,True
src/01_SingleMutex_ree1.sol,01_SingleMutex_ree1.sol,0,confuzzius,{},True,False
src/01_SingleMutex_ree2.sol,01_SingleMutex_ree2.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/01_SingleMutex_safe1.sol,01_SingleMutex_safe1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",False,True
src/01_SingleMutex_safe2.sol,01_SingleMutex_safe2.sol,0,confuzzius,"{Reentrancy,Unhandled_Exception}",False,True
src/02_CrossMutexUnchecked_ree1.sol,02_CrossMutexUnchecked_ree1.sol,0,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",True,True
src/02_CrossMutexUnchecked_safe1.sol,02_CrossMutexUnchecked_safe1.sol,1,confuzzius,"{Reentrancy,Transaction_Order_Dependency,Unhandled_Exception}",False,True
